job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
112,Machine Learning Engineer,"San Francisco, CA, US",Accounting/Auditing,90000-110000,"Northbridge Solutions has been a trusted name in marketing and advertising since 2018. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","We are looking for a Machine Learning Engineer to join our growing team in San Francisco, CA, US. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to accounting/auditing, collaborating with stakeholders, and contributing to ongoing process improvements. This is a contract position reporting directly to the accounting/auditing lead.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,0,Contract,Director,Associate Degree,Marketing and Advertising,Accounting/Auditing,0
564,Content Writer,"Chicago, IL, US",Management,55000-75000,"Silverline Networks has been a trusted name in financial services since 2004. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Silverline Networks is hiring a Content Writer to support our management team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",1,1,1,Other,Not Applicable,Certification,Financial Services,Management,0
2696,Bookkeeper,"Denver, CO, US",Other,35000-45000,"Founded in 1993, Brookstone Capital is a leading provider of construction solutions serving clients across Denver. Our team of 800 professionals is committed to innovation, quality, and long-term client partnerships.","Brookstone Capital is hiring a Bookkeeper to support our other team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,0,Full-time,Associate,Bachelor's Degree,Construction,Other,0
316,Accountant,"Bangalore, KA, IN",Design,45000-60000,"Glenmark Analytics has been a trusted name in retail since 2015. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","We are looking for a Accountant to join our growing team in Bangalore, KA, IN. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to design, collaborating with stakeholders, and contributing to ongoing process improvements. This is a temporary position reporting directly to the design lead.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,1,0,Temporary,Mid-Senior level,Master's Degree,Retail,Design,0
1451,Business Development Manager,"Toronto, ON, CA",Accounting/Auditing,35000-55000,"Brookstone Retail Co. has been a trusted name in financial services since 2003. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Brookstone Retail Co. is hiring a Business Development Manager to support our accounting/auditing team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Part-time,Director,Bachelor's Degree,Financial Services,Accounting/Auditing,0
923,Copywriter,"Toronto, ON, CA",Management,55000-70000,"Founded in 2012, Pinecrest Holdings is a leading provider of retail solutions serving clients across Toronto. Our team of 20 professionals is committed to innovation, quality, and long-term client partnerships.","Pinecrest Holdings is hiring a Copywriter to support our management team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,0,1,Part-time,Not Applicable,Unspecified,Retail,Management,0
696,QA Tester,"Pune, MH, IN",Sales,55000-75000,"Bluepeak Solutions has been a trusted name in banking since 1993. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a QA Tester at Bluepeak Solutions, you will play a key role in our sales department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Other,Not Applicable,Unspecified,Banking,Sales,0
45,Electrical Engineer,"Manchester, England, GB",Health Care Provider,90000-120000,"Founded in 1998, Atlas Labs is a leading provider of computer software solutions serving clients across Manchester. Our team of 120 professionals is committed to innovation, quality, and long-term client partnerships.","As a Electrical Engineer at Atlas Labs, you will play a key role in our health care provider department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,1,1,Full-time,Mid-Senior level,Associate Degree,Computer Software,Health Care Provider,0
80,Paralegal,"Bangalore, KA, IN",Accounting/Auditing,65000-95000,"Founded in 1991, Glenmark Systems is a leading provider of insurance solutions serving clients across Bangalore. Our team of 50 professionals is committed to innovation, quality, and long-term client partnerships.","Glenmark Systems is hiring a Paralegal to support our accounting/auditing team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,0,Part-time,Not Applicable,Bachelor's Degree,Insurance,Accounting/Auditing,0
510,Truck Driver,"London, England, GB",Health Care Provider,65000-75000,"We are Fairview Partners, a 2000-person company headquartered in London, specializing in hospital & health care. Visit our official website for more on our mission, leadership team, and open positions.","As a Truck Driver at Fairview Partners, you will play a key role in our health care provider department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,0,Contract,Not Applicable,Some College Coursework Completed,Hospital & Health Care,Health Care Provider,0
1740,Financial Analyst,"Atlanta, GA, US",Engineering,75000-95000,"Founded in 2012, Stonefield Retail Co. is a leading provider of construction solutions serving clients across Atlanta. Our team of 120 professionals is committed to innovation, quality, and long-term client partnerships.","We are looking for a Financial Analyst to join our growing team in Atlanta, GA, US. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to engineering, collaborating with stakeholders, and contributing to ongoing process improvements. This is a part-time position reporting directly to the engineering lead.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Part-time,Director,Unspecified,Construction,Engineering,0
2038,Medical Assistant,"San Francisco, CA, US",Sales,110000-140000,"We are Redwood Solutions, a 800-person company headquartered in San Francisco, specializing in insurance. Visit our official website for more on our mission, leadership team, and open positions.","Redwood Solutions is hiring a Medical Assistant to support our sales team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,0,0,Part-time,Director,Master's Degree,Insurance,Sales,0
730,Network Administrator,"Chicago, IL, US",Marketing,75000-95000,"We are Vantage Retail Co., a 50-person company headquartered in Chicago, specializing in real estate. Visit our official website for more on our mission, leadership team, and open positions.","We are looking for a Network Administrator to join our growing team in Chicago, IL, US. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to marketing, collaborating with stakeholders, and contributing to ongoing process improvements. This is a full-time position reporting directly to the marketing lead.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,0,Full-time,Not Applicable,Associate Degree,Real Estate,Marketing,0
2642,Plumber,Remote,Health Care Provider,110000-140000,"Horizon Solutions has been a trusted name in banking since 2009. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a Plumber at Horizon Solutions, you will play a key role in our health care provider department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Temporary,Internship,High School or equivalent,Banking,Health Care Provider,0
2146,IT Support Specialist,"Berlin, BE, DE",Sales,110000-130000,"Meridian Retail Co. has been a trusted name in hospital & health care since 2015. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","We are looking for a IT Support Specialist to join our growing team in Berlin, BE, DE. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to sales, collaborating with stakeholders, and contributing to ongoing process improvements. This is a contract position reporting directly to the sales lead.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Contract,Director,Unspecified,Hospital & Health Care,Sales,0
86,Store Manager,"Dublin, D, IE",Engineering,75000-85000,"Oakmont Labs has been a trusted name in insurance since 1996. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Oakmont Labs is hiring a Store Manager to support our engineering team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,1,1,Contract,Internship,Some College Coursework Completed,Insurance,Engineering,0
1782,Pharmacist,"Mumbai, MH, IN",Administrative,90000-100000,"Founded in 1988, Fairview Media is a leading provider of marketing and advertising solutions serving clients across Mumbai. Our team of 120 professionals is committed to innovation, quality, and long-term client partnerships.","We are looking for a Pharmacist to join our growing team in Mumbai, MH, IN. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to administrative, collaborating with stakeholders, and contributing to ongoing process improvements. This is a contract position reporting directly to the administrative lead.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,1,1,Contract,Internship,High School or equivalent,Marketing and Advertising,Administrative,0
118,Technical Writer,"Seattle, WA, US",Engineering,90000-110000,"We are Pinecrest Manufacturing, a 120-person company headquartered in Seattle, specializing in logistics and supply chain. Visit our official website for more on our mission, leadership team, and open positions.","Pinecrest Manufacturing is hiring a Technical Writer to support our engineering team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Contract,Director,Master's Degree,Logistics and Supply Chain,Engineering,0
2450,Recruiter,"Berlin, BE, DE",Engineering,110000-130000,"We are Northbridge Technologies, a 2000-person company headquartered in Berlin, specializing in staffing and recruiting. Visit our official website for more on our mission, leadership team, and open positions.","We are looking for a Recruiter to join our growing team in Berlin, BE, DE. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to engineering, collaborating with stakeholders, and contributing to ongoing process improvements. This is a other position reporting directly to the engineering lead.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Other,Entry level,Some College Coursework Completed,Staffing and Recruiting,Engineering,0
1032,QA Tester,"Dublin, D, IE",Marketing,65000-85000,"We are Crestview Retail Co., a 20-person company headquartered in Dublin, specializing in staffing and recruiting. Visit our official website for more on our mission, leadership team, and open positions.","Crestview Retail Co. is hiring a QA Tester to support our marketing team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Part-time,Entry level,Unspecified,Staffing and Recruiting,Marketing,0
2751,QA Tester,Remote,Accounting/Auditing,90000-120000,"Founded in 2008, Pinecrest Holdings is a leading provider of banking solutions serving clients across Remote. Our team of 20 professionals is committed to innovation, quality, and long-term client partnerships.","Pinecrest Holdings is hiring a QA Tester to support our accounting/auditing team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,0,Temporary,Entry level,Unspecified,Banking,Accounting/Auditing,0
2756,QA Tester,"Manchester, England, GB",Sales,45000-55000,"We are Vantage Logistics, a 20-person company headquartered in Manchester, specializing in banking. Visit our official website for more on our mission, leadership team, and open positions.","As a QA Tester at Vantage Logistics, you will play a key role in our sales department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Contract,Associate,Unspecified,Banking,Sales,0
2308,Frontend Developer,"Chicago, IL, US",Customer Service,55000-75000,"We are Atlas Technologies, a 50-person company headquartered in Chicago, specializing in staffing and recruiting. Visit our official website for more on our mission, leadership team, and open positions.","As a Frontend Developer at Atlas Technologies, you will play a key role in our customer service department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,0,Other,Entry level,Some College Coursework Completed,Staffing and Recruiting,Customer Service,0
1592,Electrician,"Sydney, NSW, AU",Business Development,75000-105000,"We are Bluepeak Consulting, a 50-person company headquartered in Sydney, specializing in manufacturing. Visit our official website for more on our mission, leadership team, and open positions.","As a Electrician at Bluepeak Consulting, you will play a key role in our business development department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",1,1,1,Full-time,Mid-Senior level,Certification,Manufacturing,Business Development,0
1535,Store Manager,"Denver, CO, US",Business Development,55000-75000,"Founded in 1985, Glenmark Media is a leading provider of information technology and services solutions serving clients across Denver. Our team of 300 professionals is committed to innovation, quality, and long-term client partnerships.","We are looking for a Store Manager to join our growing team in Denver, CO, US. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to business development, collaborating with stakeholders, and contributing to ongoing process improvements. This is a other position reporting directly to the business development lead.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Other,Entry level,Bachelor's Degree,Information Technology and Services,Business Development,0
453,Pharmacist,"Bangalore, KA, IN",Design,90000-110000,"We are Brookstone Retail Co., a 2000-person company headquartered in Bangalore, specializing in information technology and services. Visit our official website for more on our mission, leadership team, and open positions.","Brookstone Retail Co. is hiring a Pharmacist to support our design team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,1,Contract,Mid-Senior level,Unspecified,Information Technology and Services,Design,0
2689,Plumber,"Atlanta, GA, US",Business Development,45000-75000,"Summit Analytics has been a trusted name in marketing and advertising since 2011. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a Plumber at Summit Analytics, you will play a key role in our business development department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,0,Temporary,Not Applicable,High School or equivalent,Marketing and Advertising,Business Development,0
2454,Network Administrator,"San Francisco, CA, US",Business Development,65000-95000,"We are Brookstone Healthcare, a 20-person company headquartered in San Francisco, specializing in human resources. Visit our official website for more on our mission, leadership team, and open positions.","As a Network Administrator at Brookstone Healthcare, you will play a key role in our business development department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,0,1,Full-time,Associate,Some College Coursework Completed,Human Resources,Business Development,0
1704,Registered Nurse,"Singapore, SG",Marketing,65000-75000,"Fairview Logistics has been a trusted name in human resources since 2009. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Fairview Logistics is hiring a Registered Nurse to support our marketing team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,0,Part-time,Not Applicable,Some College Coursework Completed,Human Resources,Marketing,0
559,Product Manager,"London, England, GB",Other,90000-105000,"Founded in 2015, Stonefield Industries is a leading provider of real estate solutions serving clients across London. Our team of 2000 professionals is committed to innovation, quality, and long-term client partnerships.","We are looking for a Product Manager to join our growing team in London, England, GB. You will work closely with cross-functional teams to deliver high-quality results. Responsibilities include managing day-to-day tasks related to other, collaborating with stakeholders, and contributing to ongoing process improvements. This is a temporary position reporting directly to the other lead.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,1,Temporary,Not Applicable,Certification,Real Estate,Other,0
539,Retail Sales Associate,"Bangalore, KA, IN",Information Technology,90000-100000,"Founded in 1992, Clearwater Networks is a leading provider of information technology and services solutions serving clients across Bangalore. Our team of 300 professionals is committed to innovation, quality, and long-term client partnerships.","As a Retail Sales Associate at Clearwater Networks, you will play a key role in our information technology department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,1,Full-time,Associate,Associate Degree,Information Technology and Services,Information Technology,0
2537,Frontend Developer,"Chicago, IL, US",Sales,65000-85000,"Brookstone Capital has been a trusted name in logistics and supply chain since 2009. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a Frontend Developer at Brookstone Capital, you will play a key role in our sales department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Full-time,Entry level,Master's Degree,Logistics and Supply Chain,Sales,0
2389,Machine Learning Engineer,"Berlin, BE, DE",Human Resources,90000-100000,"Founded in 1989, Atlas Systems is a leading provider of education management solutions serving clients across Berlin. Our team of 50 professionals is committed to innovation, quality, and long-term client partnerships.","Atlas Systems is hiring a Machine Learning Engineer to support our human resources team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,1,Full-time,Entry level,Unspecified,Education Management,Human Resources,0
1677,Store Manager,"Sydney, NSW, AU",Business Development,65000-85000,"We are Stonefield Networks, a 50-person company headquartered in Sydney, specializing in real estate. Visit our official website for more on our mission, leadership team, and open positions.","As a Store Manager at Stonefield Networks, you will play a key role in our business development department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",1,1,1,Contract,Associate,Master's Degree,Real Estate,Business Development,0
2840,Machine Learning Engineer,"Berlin, BE, DE",Management,90000-100000,"Summit Technologies has been a trusted name in information technology and services since 1988. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a Machine Learning Engineer at Summit Technologies, you will play a key role in our management department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Comprehensive benefits package including medical coverage, retirement plan, and paid parental leave.",0,1,0,Part-time,Entry level,Bachelor's Degree,Information Technology and Services,Management,0
2966,Data Entry Specialist - $45/hr - No Skills Required,"Chicago, IL, US",,3000-12000,Join our team of remote workers today! We are urgently hiring due to rapid expansion. No interview required for qualified candidates -- just complete the application to get started.,"URGENT HIRING! We need a Data Entry Specialist - $45/hr - No Skills Required to start IMMEDIATELY. Earn $1000/week working from home with FLEXIBLE hours! No experience required, full training provided. To begin, simply reply with your full name, address, and a copy of a government ID so we can set up your direct deposit and ship your starter equipment.","No experience necessary! Must have a laptop, phone, and internet connection. Must be willing to receive packages at your home address and reship them per instructions.","Be your own boss! Guaranteed income, no cap on earnings, instant approval.",1,0,1,Part-time,Not Applicable,Unspecified,Logistics and Supply Chain,Accounting/Auditing,1
1897,Machine Learning Engineer,"Dublin, D, IE",Design,55000-75000,"Horizon Media has been a trusted name in education management since 2013. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Horizon Media is hiring a Machine Learning Engineer to support our design team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,0,Part-time,Associate,Unspecified,Education Management,Design,0
1985,Office Manager,"Mumbai, MH, IN",Business Development,55000-85000,"Brookstone Capital has been a trusted name in hospital & health care since 2014. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","As a Office Manager at Brookstone Capital, you will play a key role in our business development department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,0,Temporary,Internship,Certification,Hospital & Health Care,Business Development,0
656,SEO Specialist,"Atlanta, GA, US",Health Care Provider,35000-45000,"Founded in 2011, Northbridge Logistics is a leading provider of financial services solutions serving clients across Atlanta. Our team of 2000 professionals is committed to innovation, quality, and long-term client partnerships.","As a SEO Specialist at Northbridge Logistics, you will play a key role in our health care provider department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,0,1,Full-time,Internship,Some College Coursework Completed,Financial Services,Health Care Provider,0
2205,Dental Hygienist,"Toronto, ON, CA",Finance,45000-75000,"Summit Solutions has been a trusted name in information technology and services since 1985. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Summit Solutions is hiring a Dental Hygienist to support our finance team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Contract,Internship,Associate Degree,Information Technology and Services,Finance,0
1493,Data Analyst,"Bangalore, KA, IN",Management,90000-120000,"We are Pinecrest Logistics, a 300-person company headquartered in Bangalore, specializing in banking. Visit our official website for more on our mission, leadership team, and open positions.","As a Data Analyst at Pinecrest Logistics, you will play a key role in our management department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Prior experience in a similar role is a plus but not required for entry-level candidates. Must be authorized to work in the country of employment. Willingness to learn new tools and processes.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Full-time,Not Applicable,Certification,Banking,Management,0
2409,Executive Assistant,"Atlanta, GA, US",Administrative,110000-140000,"Brightwater Media has been a trusted name in information technology and services since 1990. We pride ourselves on a collaborative culture, competitive benefits, and a strong commitment to employee growth and development.","Brightwater Media is hiring a Executive Assistant to support our administrative team. The ideal candidate has relevant experience, strong communication skills, and a track record of meeting deadlines. You'll participate in regular team meetings, contribute to project planning, and help maintain our high standards of quality.",Relevant certification or degree required. Demonstrated experience working in a team environment. Must be able to pass a standard background check as part of our normal hiring process.,"Competitive salary, health benefits, flexible scheduling, and opportunities for internal promotion.",0,1,1,Other,Director,Certification,Information Technology and Services,Administrative,0
1475,Legal Assistant,"San Francisco, CA, US",Information Technology,35000-55000,"Founded in 2012, Bluepeak Financial is a leading provider of education management solutions serving clients across San Francisco. Our team of 300 professionals is committed to innovation, quality, and long-term client partnerships.","As a Legal Assistant at Bluepeak Financial, you will play a key role in our information technology department. We offer a structured onboarding process, mentorship from senior staff, and clear paths for career advancement within the company.",Bachelor's degree in a related field or equivalent practical experience. 2+ years of relevant experience preferred. Strong written and verbal communication skills. Proficiency with standard office software.,"Health, dental, and vision insurance. 401(k) with company match. Paid time off and company holidays. Professional development budget.",0,1,1,Full-time,Mid-Senior level,High School or equivalent,Education Management,Information Technology,0
